iter	Passed	Remaining
1739	3437	513
1740	3439	511
1741	3440	509
1742	3441	507
1743	3443	505
1744	3444	503
1745	3445	501
1746	3447	499
1747	3448	497
1748	3450	495
1749	3451	493
1750	3453	491
1751	3454	489
1752	3456	487
1753	3457	484
1754	3458	482
1755	3460	480
1756	3462	478
1757	3463	476
1758	3465	474
1759	3467	472
1760	3468	470
1761	3470	468
1762	3471	466
1763	3473	464
1764	3474	462
1765	3476	460
1766	3477	458
1767	3479	456
1768	3480	454
1769	3482	452
1770	3484	450
1771	3486	448
1772	3488	446
1773	3490	444
1774	3491	442
1775	3493	440
1776	3494	438
1777	3496	436
1778	3498	434
1779	3499	432
1780	3500	430
1781	3502	428
1782	3503	426
1783	3505	424
1784	3506	422
1785	3507	420
1786	3509	418
1787	3510	416
1788	3512	414
1789	3513	412
1790	3514	410
1791	3516	408
1792	3517	406
1793	3519	404
1794	3520	402
1795	3522	400
1796	3523	398
1797	3525	396
1798	3526	394
1799	3528	392
1800	3530	390
1801	3532	388
1802	3533	386
1803	3535	384
1804	3536	382
1805	3538	380
1806	3539	378
1807	3541	376
1808	3542	374
1809	3543	372
1810	3545	370
1811	3546	367
1812	3548	365
1813	3549	363
1814	3551	361
1815	3552	359
1816	3554	357
1817	3555	355
1818	3557	353
1819	3558	351
1820	3560	349
1821	3561	347
1822	3563	345
1823	3564	343
1824	3566	341
1825	3567	339
1826	3568	337
1827	3570	335
1828	3572	334
1829	3575	332
1830	3578	330
1831	3581	328
1832	3584	326
1833	3587	324
1834	3590	322
1835	3592	320
1836	3593	318
1837	3595	316
1838	3599	315
1839	3601	313
1840	3603	311
1841	3604	309
1842	3606	307
1843	3608	305
1844	3609	303
1845	3611	301
1846	3612	299
1847	3614	297
1848	3615	295
1849	3617	293
1850	3618	291
1851	3620	289
1852	3621	287
1853	3623	285
1854	3624	283
1855	3626	281
1856	3628	279
1857	3630	277
1858	3631	275
1859	3632	273
1860	3634	271
1861	3635	269
1862	3636	267
1863	3638	265
1864	3640	263
1865	3641	261
1866	3644	259
1867	3646	257
1868	3648	255
1869	3650	253
1870	3651	251
1871	3653	249
1872	3655	247
1873	3657	245
1874	3658	243
1875	3660	241
1876	3662	240
1877	3664	238
1878	3665	236
1879	3667	234
1880	3669	232
1881	3671	230
1882	3672	228
1883	3674	226
1884	3675	224
1885	3677	222
1886	3678	220
1887	3680	218
1888	3682	216
1889	3683	214
1890	3685	212
1891	3686	210
1892	3688	208
1893	3689	206
1894	3691	204
1895	3692	202
1896	3694	200
1897	3696	198
1898	3697	196
1899	3699	194
1900	3701	192
1901	3702	190
1902	3703	188
1903	3705	186
1904	3706	184
1905	3708	182
1906	3709	180
1907	3712	178
1908	3715	177
1909	3717	175
1910	3718	173
1911	3720	171
1912	3721	169
1913	3723	167
1914	3726	165
1915	3728	163
1916	3731	161
1917	3733	159
1918	3734	157
1919	3736	155
1920	3737	153
1921	3739	151
1922	3741	149
1923	3743	147
1924	3744	145
1925	3746	143
1926	3748	142
1927	3750	140
1928	3751	138
1929	3753	136
1930	3754	134
1931	3756	132
1932	3759	130
1933	3761	128
1934	3764	126
1935	3767	124
1936	3770	122
1937	3773	120
1938	3777	118
1939	3779	116
1940	3781	114
1941	3785	113
1942	3788	111
1943	3791	109
1944	3794	107
1945	3797	105
1946	3800	103
1947	3803	101
1948	3807	99
1949	3810	97
1950	3813	95
1951	3817	93
1952	3820	91
1953	3823	90
1954	3827	88
1955	3830	86
1956	3833	84
1957	3836	82
1958	3840	80
1959	3843	78
1960	3847	76
1961	3850	74
1962	3854	72
1963	3858	70
1964	3861	68
1965	3864	66
1966	3866	64
1967	3868	62
1968	3872	60
1969	3875	59
1970	3876	57
1971	3879	55
1972	3883	53
1973	3887	51
1974	3891	49
1975	3894	47
1976	3899	45
1977	3903	43
1978	3907	41
1979	3910	39
1980	3914	37
1981	3918	35
1982	3921	33
1983	3925	31
1984	3928	29
1985	3932	27
1986	3935	25
1987	3938	23
1988	3942	21
1989	3947	19
1990	3951	17
1991	3955	15
1992	3960	13
1993	3964	11
1994	3968	9
1995	3972	7
1996	3975	5
1997	3978	3
1998	3982	1
1999	3986	0
