iter	RMSE
1666	35262.63155
1667	35262.5863
1668	35262.48545
1669	35262.47747
1670	35262.47343
1671	35261.86056
1672	35261.79897
1673	35261.79897
1674	35261.78902
1675	35261.78223
1676	35261.74269
1677	35261.70957
1678	35261.70957
1679	35261.67674
1680	35261.15551
1681	35259.30435
1682	35259.30435
1683	35259.30012
1684	35259.30012
1685	35259.26827
1686	35259.26827
1687	35259.26044
1688	35259.26044
1689	35259.26044
1690	35259.26044
1691	35259.2019
1692	35259.2019
1693	35259.13514
1694	35259.13514
1695	35258.66825
1696	35258.66065
1697	35258.65685
1698	35258.426
1699	35258.40422
1700	35258.33526
1701	35258.33526
1702	35258.18284
1703	35258.03941
1704	35257.50411
1705	35257.25194
1706	35257.1811
1707	35257.17204
1708	35257.08675
1709	35257.04713
1710	35257.04193
1711	35251.48381
1712	35251.42728
1713	35249.62199
1714	35249.62198
1715	35249.25856
1716	35249.18011
1717	35248.95111
1718	35248.95111
1719	35248.44871
1720	35248.2032
1721	35248.17291
1722	35247.59705
1723	35247.56706
1724	35247.53055
1725	35246.56354
1726	35244.85668
1727	35244.64237
1728	35244.19241
1729	35244.12972
1730	35244.04198
1731	35244.01955
1732	35244.01264
1733	35244.00783
1734	35244.00604
1735	35243.9522
1736	35243.92356
1737	35243.92356
1738	35243.48246
1739	35238.21928
1740	35237.86852
1741	35237.86179
1742	35237.8538
1743	35237.78123
1744	35237.78122
1745	35237.4585
1746	35237.29294
1747	35237.22947
1748	35232.2574
1749	35232.03083
1750	35231.90943
1751	35231.82257
1752	35231.28765
1753	35231.28336
1754	35226.58136
1755	35224.82722
1756	35224.81548
1757	35224.34875
1758	35224.34873
1759	35224.31184
1760	35224.31184
1761	35224.31184
1762	35224.30778
1763	35224.3061
1764	35224.30608
1765	35224.30608
1766	35224.30608
1767	35224.27239
1768	35224.27237
1769	35224.27078
1770	35224.27078
1771	35224.21536
1772	35223.69952
1773	35223.6456
1774	35223.6456
1775	35223.62101
1776	35221.96457
1777	35221.94092
1778	35221.94092
1779	35221.7008
1780	35221.6501
1781	35221.49332
1782	35221.46125
1783	35220.53566
1784	35220.48823
1785	35220.26071
1786	35220.23783
1787	35213.98054
1788	35213.55593
1789	35213.03709
1790	35212.81937
1791	35212.81791
1792	35212.74414
1793	35212.69349
1794	35212.23162
1795	35210.6308
1796	35210.6304
1797	35210.62634
1798	35210.62177
1799	35210.59999
1800	35210.24948
1801	35199.88456
1802	35199.8813
1803	35199.8813
1804	35199.46781
1805	35199.46781
1806	35199.35977
1807	35199.29293
1808	35199.28954
1809	35199.28954
1810	35199.28954
1811	35199.28954
1812	35199.28954
1813	35199.22637
1814	35199.22637
1815	35198.82122
1816	35198.79888
1817	35198.79888
1818	35197.23213
1819	35197.16781
1820	35197.16781
1821	35196.28735
1822	35196.22914
1823	35196.16443
1824	35196.16443
1825	35196.16443
1826	35195.67355
1827	35195.56667
1828	35194.05942
1829	35194.05281
1830	35189.6028
1831	35189.6028
1832	35189.52487
1833	35189.36497
1834	35188.80629
1835	35188.73429
1836	35188.67637
1837	35188.65337
1838	35188.5826
1839	35188.14431
1840	35186.66497
1841	35172.91418
1842	35172.89251
1843	35172.8293
1844	35172.8293
1845	35172.42839
1846	35172.42752
1847	35172.03449
1848	35171.82468
1849	35171.60609
1850	35171.58637
1851	35171.06248
1852	35171.05921
1853	35170.67387
1854	35170.65647
1855	35170.27868
1856	35170.27514
1857	35170.25892
1858	35170.25891
1859	35170.14997
1860	35170.09233
1861	35170.09145
1862	35170.03845
1863	35169.97202
1864	35169.49728
1865	35169.12715
1866	35169.06716
1867	35169.00373
1868	35168.9972
1869	35168.91885
1870	35168.89719
1871	35168.84044
1872	35168.64185
1873	35168.57923
1874	35168.57524
1875	35168.42724
1876	35167.59185
1877	35167.59184
1878	35167.54225
1879	35167.53704
1880	35167.47947
1881	35167.14412
1882	35167.14411
1883	35162.93143
1884	35162.92773
1885	35161.51204
1886	35161.51204
1887	35161.46368
1888	35161.46367
1889	35161.46366
1890	35161.46366
1891	35161.46365
1892	35161.4299
1893	35160.9058
1894	35160.7136
1895	35160.20863
1896	35160.20863
1897	35160.20745
1898	35160.2063
1899	35160.06274
1900	35160.00629
1901	35160.00403
1902	35159.64073
1903	35159.64073
1904	35159.58777
1905	35159.52549
1906	35159.52549
1907	35159.20456
1908	35159.15871
1909	35159.1577
1910	35159.15767
1911	35159.12748
1912	35159.09645
1913	35159.09645
1914	35149.71202
1915	35149.70782
1916	35149.63785
1917	35149.63391
1918	35149.27376
1919	35149.27026
1920	35149.18356
1921	35148.83082
1922	35148.83009
1923	35148.82467
1924	35148.32201
1925	35147.97623
1926	35147.96375
1927	35147.96015
1928	35147.22063
1929	35147.22063
1930	35146.881
1931	35146.87879
1932	35146.7578
1933	35146.75687
1934	35146.75333
1935	35146.75201
1936	35146.75201
1937	35146.42067
1938	35146.4185
1939	35146.41646
1940	35146.41646
1941	35146.3727
1942	35146.3727
1943	35146.30742
1944	35146.30617
1945	35146.30617
1946	35146.09329
1947	35146.04643
1948	35145.89871
1949	35145.8485
1950	35145.79501
1951	35145.60884
1952	35145.54374
1953	35145.54181
1954	35145.53999
1955	35145.52628
1956	35145.52524
1957	35145.28859
1958	35145.28524
1959	35144.96054
1960	35144.96054
1961	35144.96054
1962	35144.96054
1963	35144.95877
1964	35144.9571
1965	35144.95553
1966	35144.9047
1967	35144.90322
1968	35144.80437
1969	35144.80437
1970	35144.80296
1971	35144.80078
1972	35144.68758
1973	35144.6456
1974	35144.50083
1975	35144.49955
1976	35144.47527
1977	35144.47527
1978	35144.44038
1979	35144.44037
1980	35144.44037
1981	35144.39182
1982	35144.39182
1983	35144.39123
1984	35138.53891
1985	35138.40622
1986	35138.40461
1987	35138.40461
1988	35138.23548
1989	35138.17178
1990	35138.16689
1991	35138.0097
1992	35137.96748
1993	35137.96747
1994	35137.94971
1995	35137.93301
1996	35137.91728
1997	35137.90248
1998	35137.90248
1999	35137.88856
