iter	Passed	Remaining
1770	3139	405
1771	3141	404
1772	3143	402
1773	3145	400
1774	3147	398
1775	3148	397
1776	3150	395
1777	3153	393
1778	3155	391
1779	3157	390
1780	3159	388
1781	3161	386
1782	3162	384
1783	3164	383
1784	3166	381
1785	3168	379
1786	3170	377
1787	3172	376
1788	3174	374
1789	3176	372
1790	3178	370
1791	3180	369
1792	3182	367
1793	3186	365
1794	3187	364
1795	3189	362
1796	3191	360
1797	3193	358
1798	3195	356
1799	3197	355
1800	3200	353
1801	3203	351
1802	3206	350
1803	3210	348
1804	3214	347
1805	3218	345
1806	3221	344
1807	3224	342
1808	3228	340
1809	3231	339
1810	3235	337
1811	3237	335
1812	3240	334
1813	3243	332
1814	3246	330
1815	3250	329
1816	3253	327
1817	3256	326
1818	3259	324
1819	3263	322
1820	3266	321
1821	3269	319
1822	3272	317
1823	3275	316
1824	3278	314
1825	3281	312
1826	3283	310
1827	3285	309
1828	3287	307
1829	3289	305
1830	3290	303
1831	3292	301
1832	3294	300
1833	3295	298
1834	3297	296
1835	3299	294
1836	3300	292
1837	3302	291
1838	3304	289
1839	3306	287
1840	3308	285
1841	3310	283
1842	3312	282
1843	3314	280
1844	3315	278
1845	3317	276
1846	3319	274
1847	3321	273
1848	3322	271
1849	3324	269
1850	3325	267
1851	3328	265
1852	3330	264
1853	3331	262
1854	3333	260
1855	3335	258
1856	3337	257
1857	3340	255
1858	3343	253
1859	3345	251
1860	3347	250
1861	3349	248
1862	3350	246
1863	3352	244
1864	3354	242
1865	3357	241
1866	3358	239
1867	3360	237
1868	3362	235
1869	3364	233
1870	3366	232
1871	3369	230
1872	3372	228
1873	3374	226
1874	3377	225
1875	3379	223
1876	3380	221
1877	3382	219
1878	3384	217
1879	3386	216
1880	3389	214
1881	3391	212
1882	3392	210
1883	3394	208
1884	3397	207
1885	3401	205
1886	3404	203
1887	3406	202
1888	3410	200
1889	3415	198
1890	3424	197
1891	3428	195
1892	3431	193
1893	3435	192
1894	3439	190
1895	3442	188
1896	3446	187
1897	3449	185
1898	3452	183
1899	3456	181
1900	3459	180
1901	3463	178
1902	3467	176
1903	3470	174
1904	3472	173
1905	3474	171
1906	3477	169
1907	3479	167
1908	3481	165
1909	3483	164
1910	3486	162
1911	3488	160
1912	3491	158
1913	3495	157
1914	3498	155
1915	3500	153
1916	3503	151
1917	3505	149
1918	3507	148
1919	3510	146
1920	3513	144
1921	3515	142
1922	3518	140
1923	3520	139
1924	3522	137
1925	3525	135
1926	3526	133
1927	3529	131
1928	3530	129
1929	3534	128
1930	3536	126
1931	3538	124
1932	3540	122
1933	3542	120
1934	3544	119
1935	3545	117
1936	3548	115
1937	3550	113
1938	3552	111
1939	3553	109
1940	3555	108
1941	3557	106
1942	3558	104
1943	3560	102
1944	3562	100
1945	3565	98
1946	3567	97
1947	3569	95
1948	3572	93
1949	3574	91
1950	3575	89
1951	3577	87
1952	3580	86
1953	3582	84
1954	3583	82
1955	3585	80
1956	3587	78
1957	3589	76
1958	3591	75
1959	3594	73
1960	3596	71
1961	3598	69
1962	3600	67
1963	3601	66
1964	3603	64
1965	3604	62
1966	3606	60
1967	3608	58
1968	3610	56
1969	3611	55
1970	3614	53
1971	3616	51
1972	3617	49
1973	3619	47
1974	3620	45
1975	3621	43
1976	3623	42
1977	3625	40
1978	3626	38
1979	3628	36
1980	3629	34
1981	3631	32
1982	3632	31
1983	3634	29
1984	3636	27
1985	3638	25
1986	3639	23
1987	3641	21
1988	3642	20
1989	3644	18
1990	3646	16
1991	3647	14
1992	3649	12
1993	3651	10
1994	3652	9
1995	3655	7
1996	3656	5
1997	3659	3
1998	3661	1
1999	3665	0
