iter	RMSE
1666	35607.16173
1667	35607.16173
1668	35607.14954
1669	35607.14954
1670	35606.86108
1671	35606.69889
1672	35606.68603
1673	35606.67392
1674	35606.63882
1675	35606.63874
1676	35606.57355
1677	35606.56249
1678	35606.52314
1679	35604.26258
1680	35604.25237
1681	35604.22611
1682	35604.2109
1683	35603.98079
1684	35603.69986
1685	35603.42449
1686	35603.3941
1687	35603.35396
1688	35603.27245
1689	35602.73588
1690	35601.08914
1691	35601.05249
1692	35600.94369
1693	35600.91229
1694	35597.64595
1695	35591.6559
1696	35591.26815
1697	35591.23064
1698	35590.71112
1699	35590.70703
1700	35589.54704
1701	35583.90061
1702	35582.81115
1703	35582.62322
1704	35582.61851
1705	35582.00309
1706	35582.00299
1707	35582.00289
1708	35580.69598
1709	35571.25762
1710	35569.78991
1711	35569.51881
1712	35569.31018
1713	35569.30811
1714	35568.23289
1715	35568.22492
1716	35568.22482
1717	35568.22473
1718	35568.22256
1719	35568.22246
1720	35568.04664
1721	35568.04454
1722	35567.02098
1723	35566.99801
1724	35566.99801
1725	35565.62628
1726	35565.62617
1727	35565.38922
1728	35565.35625
1729	35563.20703
1730	35563.20302
1731	35563.19156
1732	35563.19146
1733	35562.92838
1734	35562.89377
1735	35562.8899
1736	35562.86199
1737	35562.79663
1738	35562.5321
1739	35562.532
1740	35562.5013
1741	35562.5012
1742	35562.4991
1743	35562.12469
1744	35561.86528
1745	35561.86528
1746	35561.86518
1747	35561.8632
1748	35561.85936
1749	35561.60992
1750	35561.60992
1751	35561.60983
1752	35561.55077
1753	35552.64198
1754	35552.40168
1755	35552.40168
1756	35552.04186
1757	35552.03815
1758	35551.84771
1759	35551.84611
1760	35550.86548
1761	35550.85424
1762	35550.85067
1763	35550.8489
1764	35550.79289
1765	35550.44701
1766	35549.38394
1767	35544.33268
1768	35543.4028
1769	35543.4028
1770	35543.39351
1771	35543.3901
1772	35543.38694
1773	35542.51162
1774	35542.31892
1775	35542.30855
1776	35542.20433
1777	35542.01497
1778	35541.68409
1779	35541.6399
1780	35541.63724
1781	35541.63481
1782	35540.66051
1783	35540.65807
1784	35532.35931
1785	35532.35063
1786	35532.29757
1787	35532.2949
1788	35532.1996
1789	35531.35769
1790	35531.35538
1791	35527.83981
1792	35526.42245
1793	35526.39935
1794	35526.39736
1795	35526.37722
1796	35525.05649
1797	35524.73764
1798	35517.05878
1799	35516.46097
1800	35509.19499
1801	35508.38532
1802	35508.19599
1803	35508.19421
1804	35508.16885
1805	35508.16726
1806	35508.11942
1807	35507.54266
1808	35507.54128
1809	35507.54065
1810	35507.53932
1811	35500.66352
1812	35500.10825
1813	35500.10734
1814	35500.0877
1815	35499.92824
1816	35499.88393
1817	35499.84187
1818	35499.76001
1819	35499.75922
1820	35499.74392
1821	35499.70384
1822	35499.67726
1823	35499.67663
1824	35499.6759
1825	35499.66071
1826	35499.66027
1827	35499.64597
1828	35499.63173
1829	35499.60694
1830	35499.59408
1831	35499.59343
1832	35499.59292
1833	35499.55773
1834	35499.55712
1835	35499.55665
1836	35499.54512
1837	35499.54456
1838	35499.53372
1839	35499.49523
1840	35499.34086
1841	35499.34043
1842	35499.30782
1843	35499.30742
1844	35499.30693
1845	35499.12392
1846	35499.12357
1847	35498.93277
1848	35498.91464
1849	35498.88402
1850	35498.70638
1851	35498.69631
1852	35498.49633
1853	35497.57486
1854	35497.31111
1855	35496.71978
1856	35496.71978
1857	35496.54117
1858	35496.51826
1859	35496.50846
1860	35496.50228
1861	35496.42728
1862	35495.8675
1863	35495.86725
1864	35495.8375
1865	35495.6675
1866	35495.48475
1867	35495.48435
1868	35495.48435
1869	35495.48435
1870	35494.88727
1871	35494.88727
1872	35494.87835
1873	35494.31449
1874	35493.09494
1875	35493.08888
1876	35493.08888
1877	35492.91292
1878	35492.8811
1879	35492.71787
1880	35492.69064
1881	35492.56075
1882	35492.53472
1883	35492.50066
1884	35492.32286
1885	35492.31557
1886	35492.3041
1887	35492.14409
1888	35492.08265
1889	35492.04766
1890	35492.02698
1891	35491.87743
1892	35491.33408
1893	35491.19971
1894	35491.01964
1895	35490.8502
1896	35490.71854
1897	35490.70161
1898	35490.66686
1899	35490.66155
1900	35490.60114
1901	35489.31367
1902	35489.3074
1903	35488.60017
1904	35488.59575
1905	35488.54358
1906	35488.02406
1907	35488.00373
1908	35487.97161
1909	35487.95222
1910	35487.95211
1911	35487.78834
1912	35487.76991
1913	35487.76979
1914	35487.70544
1915	35485.6394
1916	35485.49073
1917	35485.48736
1918	35484.98926
1919	35484.98441
1920	35484.92267
1921	35484.90288
1922	35484.84418
1923	35484.45906
1924	35481.07661
1925	35481.02177
1926	35481.01372
1927	35480.4452
1928	35476.34608
1929	35476.34186
1930	35475.9758
1931	35474.00861
1932	35473.95475
1933	35473.90357
1934	35473.8982
1935	35473.76462
1936	35473.71407
1937	35473.71387
1938	35473.36164
1939	35473.36164
1940	35473.36164
1941	35473.36164
1942	35472.78225
1943	35472.64095
1944	35472.16198
1945	35472.16186
1946	35472.14533
1947	35472.14116
1948	35472.11223
1949	35472.08105
1950	35471.52796
1951	35471.19904
1952	35471.06419
1953	35471.03511
1954	35471.03499
1955	35470.98822
1956	35470.9866
1957	35470.93753
1958	35469.41457
1959	35469.2868
1960	35469.28645
1961	35469.11843
1962	35468.80712
1963	35468.80573
1964	35468.80539
1965	35468.75865
1966	35468.75255
1967	35468.74744
1968	35468.70341
1969	35468.69909
1970	35468.69909
1971	35468.69875
1972	35468.66177
1973	35468.65874
1974	35468.62399
1975	35468.32887
1976	35468.32325
1977	35468.28233
1978	35468.28233
1979	35468.16207
1980	35468.16207
1981	35468.16207
1982	35467.49174
1983	35467.32266
1984	35467.19724
1985	35467.1513
1986	35467.12255
1987	35467.12255
1988	35466.84894
1989	35466.84307
1990	35466.8022
1991	35466.28317
1992	35466.2784
1993	35465.82697
1994	35465.82543
1995	35465.79109
1996	35465.79098
1997	35465.76399
1998	35465.76252
1999	35465.72508
