iter	Passed	Remaining
1762	2996	402
1763	2998	401
1764	2999	399
1765	3001	397
1766	3002	395
1767	3004	394
1768	3005	392
1769	3006	390
1770	3008	389
1771	3010	387
1772	3011	385
1773	3013	383
1774	3014	382
1775	3015	380
1776	3017	378
1777	3018	376
1778	3020	375
1779	3021	373
1780	3023	371
1781	3024	370
1782	3027	368
1783	3030	366
1784	3033	365
1785	3036	363
1786	3038	362
1787	3041	360
1788	3043	358
1789	3046	357
1790	3049	355
1791	3051	354
1792	3053	352
1793	3055	350
1794	3056	349
1795	3058	347
1796	3059	345
1797	3060	343
1798	3062	342
1799	3064	340
1800	3065	338
1801	3067	337
1802	3068	335
1803	3070	333
1804	3071	331
1805	3073	330
1806	3074	328
1807	3076	326
1808	3078	325
1809	3079	323
1810	3081	321
1811	3082	319
1812	3084	318
1813	3085	316
1814	3087	314
1815	3088	312
1816	3090	311
1817	3092	309
1818	3093	307
1819	3095	306
1820	3097	304
1821	3098	302
1822	3100	301
1823	3101	299
1824	3102	297
1825	3104	295
1826	3105	294
1827	3107	292
1828	3108	290
1829	3110	288
1830	3112	287
1831	3113	285
1832	3115	283
1833	3116	282
1834	3117	280
1835	3119	278
1836	3120	276
1837	3122	275
1838	3124	273
1839	3125	271
1840	3126	270
1841	3127	268
1842	3129	266
1843	3131	264
1844	3132	263
1845	3134	261
1846	3135	259
1847	3136	258
1848	3137	256
1849	3139	254
1850	3141	252
1851	3142	251
1852	3144	249
1853	3146	247
1854	3147	246
1855	3149	244
1856	3150	242
1857	3152	240
1858	3153	239
1859	3155	237
1860	3156	235
1861	3158	234
1862	3159	232
1863	3160	230
1864	3162	228
1865	3164	227
1866	3165	225
1867	3167	223
1868	3168	222
1869	3170	220
1870	3171	218
1871	3172	216
1872	3174	215
1873	3175	213
1874	3177	211
1875	3178	210
1876	3180	208
1877	3182	206
1878	3183	205
1879	3185	203
1880	3186	201
1881	3188	199
1882	3189	198
1883	3190	196
1884	3192	194
1885	3193	193
1886	3195	191
1887	3196	189
1888	3197	187
1889	3199	186
1890	3200	184
1891	3201	182
1892	3203	181
1893	3204	179
1894	3206	177
1895	3207	175
1896	3209	174
1897	3210	172
1898	3211	170
1899	3213	169
1900	3215	167
1901	3216	165
1902	3217	164
1903	3219	162
1904	3220	160
1905	3222	158
1906	3223	157
1907	3225	155
1908	3226	153
1909	3228	152
1910	3230	150
1911	3231	148
1912	3233	147
1913	3234	145
1914	3236	143
1915	3237	141
1916	3238	140
1917	3240	138
1918	3241	136
1919	3243	135
1920	3244	133
1921	3246	131
1922	3247	130
1923	3249	128
1924	3250	126
1925	3252	124
1926	3254	123
1927	3256	121
1928	3258	119
1929	3261	118
1930	3263	116
1931	3266	114
1932	3269	113
1933	3273	111
1934	3275	110
1935	3278	108
1936	3279	106
1937	3281	104
1938	3284	103
1939	3287	101
1940	3290	100
1941	3291	98
1942	3293	96
1943	3295	94
1944	3297	93
1945	3299	91
1946	3300	89
1947	3302	88
1948	3304	86
1949	3305	84
1950	3307	83
1951	3309	81
1952	3311	79
1953	3312	77
1954	3313	76
1955	3315	74
1956	3316	72
1957	3317	71
1958	3319	69
1959	3321	67
1960	3322	66
1961	3324	64
1962	3325	62
1963	3327	60
1964	3328	59
1965	3330	57
1966	3331	55
1967	3333	54
1968	3334	52
1969	3335	50
1970	3337	49
1971	3338	47
1972	3340	45
1973	3342	44
1974	3343	42
1975	3346	40
1976	3348	38
1977	3349	37
1978	3351	35
1979	3352	33
1980	3354	32
1981	3355	30
1982	3357	28
1983	3358	27
1984	3360	25
1985	3361	23
1986	3363	22
1987	3365	20
1988	3366	18
1989	3367	16
1990	3369	15
1991	3370	13
1992	3372	11
1993	3373	10
1994	3374	8
1995	3375	6
1996	3377	5
1997	3378	3
1998	3380	1
1999	3381	0
